song_name,og_artist,badword,kb_idx,numOccurKB,og_idx,numOccurOG,data,category,anchored,year,isCensored,isPresent,ogCase1,kbReplace1,jdCheck,forQuiz,noEdit,dropSong,replaceSong
you've got a friend,Randy Newman,fuck,68,0,68,12,second,profanity,fuck,2004,1,1,"I want you to fuck up my nights, yeah",NA,,,,Y,
you've got a friend,Randy Newman,bottle,80,0,80,1,second,alcohol & drugs,^bottle,2004,1,1,"After bottle, we all get bent then again tomorrow",NA,,,,Y,
you've got a friend,Randy Newman,club,59,0,59,1,second,other,^club$,2004,1,1,When I met her in the club I asked her who she felt,NA,,,,Y,
you've got a friend,Randy Newman,fuck,14,0,14,2,second,profanity,fuck,2004,1,1,Took one fuckin' look at your face (Hmm),NA,,,,Y,
you've got a friend,Randy Newman,club,75,0,75,1,second,other,^club$,2004,1,1,Get to the club in my taxi cab,NA,,,,Y,
you've got a friend,Randy Newman,drink,34,0,34,2,second,alcohol & drugs,^drink,2004,1,1,"Said it was one of my friend's songs, do you want to drink on?",NA,,,,Y,
you've got a friend,Randy Newman,dead,57,0,57,2,second,violence,^dead$,2004,1,1,I know that you want me dead,NA,,,,Y,
you've got a friend,Randy Newman,molly,59,0,59,1,second,alcohol & drugs,^molly$,2004,1,1,"And when she on the molly, she a zombie",NA,,,,Y,
you've got a friend,Randy Newman,god,10,0,10,12,second,other,^god,2004,1,1,"Goddamn, goddamn, goddamn, goddamn",NA,,,,Y,
you've got a friend,Randy Newman,god,85,0,85,1,second,other,^god,2004,1,1,"You have every failure, God",NA,,,,Y,
you've got a friend,Randy Newman,victim,46,0,46,1,second,violence,^victim,2004,1,1,I'll just stay a victim if I can for sure,NA,,,,Y,
you've got a friend,Randy Newman,damn,27,0,27,5,second,profanity,^damn,2004,1,1,Cause you're so damn beautiful,NA,,,,Y,
you've got a friend,Randy Newman,blow,74,4,74,7,second,alcohol & drugs,^blow,2004,1,1,"Boys blowin' up our phones, phones",NA,,,,Y,
you've got a friend,Randy Newman,crazy,75,0,75,1,second,other,^crazy$,2004,1,1,This is all so crazy,NA,,,,Y,
you've got a friend,Randy Newman,clothes,80,0,80,1,second,sexual,^clothes$,2004,1,1,Got the clothes coming off,NA,,,,Y,
you've got a friend,Randy Newman,freak,80,0,80,1,second,sexual,^freak,2004,1,1,"Wild out baby, 'til the freak, it shows",NA,,,,Y,
you've got a friend,Randy Newman,evil,57,0,57,3,second,other,^evil,2004,1,1,Who knew evil girls had the prettiest face?,NA,,,,Y,
you've got a friend,Randy Newman,sip,71,0,71,1,second,alcohol & drugs,^sip$,2004,1,1,Sip pina coladas,NA,,,,Y,
you've got a friend,Randy Newman,drink,25,0,25,3,second,alcohol & drugs,^drink,2004,1,1,One drink and you're outta my mind,NA,,,,Y,
you've got a friend,Randy Newman,bed,59,0,59,1,second,sexual,^bed$,2004,1,1,"She don't got no bed frame, she don't got no tables",NA,,,,Y,
you've got a friend,Randy Newman,hell,44,0,44,1,second,profanity,^hell$,2004,1,1,"Then you'll begin to make it (Whoa, fucking hell!)",NA,,,,Y,
you've got a friend,Randy Newman,jesus,31,0,31,1,second,other,^jesus,2004,1,1,"Jesus wept, ha, I don't mean it",NA,,,,Y,
you've got a friend,Randy Newman,bed,86,0,86,1,second,sexual,^bed$,2004,1,1,And you're miles and miles from your nice warm bed,NA,,,,Y,
you've got a friend,Randy Newman,die,62,0,62,1,second,violence,^die$,2004,1,1,We live and die by pretty lies,NA,,,,Y,
you've got a friend,Randy Newman,sleep,68,0,68,2,second,sexual,^sleep,2004,1,1,Now I'm sleeping alone and I'm starting to freeze,NA,,,,Y,
you've got a friend,Randy Newman,pimp,45,0,45,1,second,sexual,^pimp,2004,1,1,And my pimp's a record label,NA,,,,Y,
you've got a friend,Randy Newman,body,59,0,59,2,second,sexual,^body$,2004,1,1,Not just any fuckin' body,NA,,,,Y,
you've got a friend,Randy Newman,high,80,1,80,2,second,alcohol & drugs,^high$,2004,1,1,Take me so high,NA,,,,Y,
you've got a friend,Randy Newman,bitch,59,0,59,3,second,profanity,^bitch,2004,1,1,"Baby, that's only me, bitch, it okay with me",NA,,,,Y,
you've got a friend,Randy Newman,high,82,0,82,3,second,alcohol & drugs,^high$,2004,1,1,"Feelin' so high, but too far away to hold me",NA,,,,Y,
you've got a friend,Randy Newman,man,32,0,32,1,second,identity,^man$,2004,1,1,"Well, I had me a boy, turned him into a man",NA,,,,Y,
you've got a friend,Randy Newman,shit,14,0,14,1,second,profanity,^shit,2004,1,1,This shit always happen to me (Yeah),NA,,,,Y,
you've got a friend,Randy Newman,cigarette,62,0,62,1,second,alcohol & drugs,^cigarette,2004,1,1,These silver bullet cigarettes,NA,,,,Y,
you've got a friend,Randy Newman,blow,60,5,60,8,second,alcohol & drugs,^blow,2004,1,1,"You're so fine, you blow my mind, hey Mickey, hey Mickey",NA,,,,Y,
you've got a friend,Randy Newman,beer,74,0,74,1,second,alcohol & drugs,^beer,2004,1,1,"Ain't got a care in the world, but got plenty of beer",NA,,,,Y,
you've got a friend,Randy Newman,smoking,62,0,62,1,second,alcohol & drugs,^smoking,2004,1,1,"It's smoking, we both know it",NA,,,,Y,
you've got a friend,Randy Newman,kiss,61,1,61,2,second,sexual,^kiss,2004,1,1,Thought we kissed goodbye,NA,,,,Y,
you've got a friend,Randy Newman,cuts,62,0,62,4,second,violence,^cuts$,2004,1,1,It cuts you deep and leaves a scar,NA,,,,Y,
you've got a friend,Randy Newman,guns,71,0,71,1,second,violence,^guns$,2004,1,1,Little kid with guns only 15,NA,,,,Y,
you've got a friend,Randy Newman,god,79,0,79,1,second,other,^god,2004,1,1,Made by God,NA,,,,Y,
you've got a friend,Randy Newman,dead,29,0,29,1,second,violence,^dead$,2004,1,1,We both lie silently still in the dead of the night,NA,,,,Y,
you've got a friend,Randy Newman,fuck,59,0,59,1,second,profanity,fuck,2004,1,1,Not just any fuckin' body,NA,,,,Y,
you've got a friend,Randy Newman,pills,36,0,36,1,second,alcohol & drugs,^pills$,2004,1,1,I saw the pills on the table for your unrequited love,NA,,,,Y,
you've got a friend,Randy Newman,bottle,59,0,59,1,second,alcohol & drugs,^bottle,2004,1,1,"She say she want bottles, she ain't got no table",NA,,,,Y,
you've got a friend,Randy Newman,god,31,0,31,1,second,other,^god,2004,1,1,"You in it for your fifteen minutes, it's quarter past then, goddamn",NA,,,,Y,
you've got a friend,Randy Newman,sleep,69,0,69,1,second,sexual,^sleep,2004,1,1,This all or nothing way of loving got me sleeping without you,NA,,,,Y,
you've got a friend,Randy Newman,crazy,63,0,63,1,second,other,^crazy$,2004,1,1,Hold me close before the crazy calm,NA,,,,Y,
you've got a friend,Randy Newman,high,32,0,32,1,second,alcohol & drugs,^high$,2004,1,1,"I get high, and I love to get low",NA,,,,Y,
you've got a friend,Randy Newman,nigga,59,0,59,1,second,profanity,^nigga,2004,1,1,She want a nigga that pull her hair and hold the door for her,NA,,,,Y,
you've got a friend,Randy Newman,wine,34,0,34,2,second,alcohol & drugs,^wine$,2004,1,1,"Our coats both smell of smoke, whisky and wine",NA,,,,Y,
you've got a friend,Randy Newman,die,86,0,86,1,second,violence,^die$,2004,1,1,Our friendship will never die,NA,,,,Y,
you've got a friend,Randy Newman,cigarette,7,0,7,1,second,alcohol & drugs,^cigarette,2004,1,1,You say the cigarettes on the counter weren't your friend's,NA,,,,Y,
you've got a friend,Randy Newman,champagne,80,0,80,1,second,alcohol & drugs,^champagne$,2004,1,1,"Tolerance, bottoms up when the champagne",NA,,,,Y,
you've got a friend,Randy Newman,drunk,74,0,74,2,second,alcohol & drugs,^drunk,2004,1,1,"Gonna smack him if he gettin' too drunk, drunk",NA,,,,Y,
you've got a friend,Randy Newman,ice,59,0,59,1,second,alcohol & drugs,^ice$,2004,1,1,"She like the price, she see the ice, it make her coochie melt",NA,,,,Y,
you've got a friend,Randy Newman,fight,74,0,74,6,second,violence,^fight,2004,1,1,"Tonight, I'ma fight",NA,,,,Y,
you've got a friend,Randy Newman,kiss,34,4,34,5,second,sexual,^kiss,2004,1,1,Kissed her on the neck and then I took her by the hand,NA,,,,Y,
you've got a friend,Randy Newman,jack,74,0,74,1,second,alcohol & drugs,^jack$,2004,1,1,"Before I leave, brush my teeth with a bottle of Jack",NA,,,,Y,
you've got a friend,Randy Newman,jack,34,0,34,1,second,alcohol & drugs,^jack$,2004,1,1,"She took Jamie as a chaser, Jack for the fun",NA,,,,Y,
you've got a friend,Randy Newman,ink,34,0,34,1,second,other,^ink$,2004,1,1,"She asked me what does it mean, the Gaelic ink on your arm?",NA,,,,Y,
you've got a friend,Randy Newman,bed,49,0,49,1,second,sexual,^bed$,2004,1,1,You're still in bed at ten and work began at eight,NA,,,,Y,
you've got a friend,Randy Newman,booty,79,0,79,1,second,sexual,^booty,2004,1,1,"Booty boomin', cookie juice",NA,,,,Y,
you've got a friend,Randy Newman,die,66,11,66,13,second,violence,^die$,2004,1,1,"Kinder, die immer nur leise sind? Das gibt es nicht (gibt es nicht)",NA,,,,Y,
you've got a friend,Randy Newman,bullet,62,0,62,1,second,violence,^bullet,2004,1,1,These silver bullet cigarettes,NA,,,,Y,
you've got a friend,Randy Newman,touch,7,0,7,1,second,sexual,^touch,2004,1,1,"And when I touched your face, I could tell you're moving on",NA,,,,Y,
you've got a friend,Randy Newman,bar,34,0,34,3,second,alcohol & drugs,^bar$,2004,1,1,I met her on Grafton street right outside of the bar,NA,,,,Y,
you've got a friend,Randy Newman,bar,62,0,62,6,second,alcohol & drugs,^bar$,2004,1,1,Spin endless circles in the bar (Spin 'round in the bar),NA,,,,Y,
you've got a friend,Randy Newman,bottle,74,0,74,1,second,alcohol & drugs,^bottle,2004,1,1,"Before I leave, brush my teeth with a bottle of Jack",NA,,,,Y,
you've got a friend,Randy Newman,drunk,62,0,62,1,second,alcohol & drugs,^drunk,2004,1,1,We were drunk in love in Tennessee,NA,,,,Y,
you've got a friend,Randy Newman,smoke,34,0,34,1,second,alcohol & drugs,^smoke,2004,1,1,"Our coats both smell of smoke, whisky and wine",NA,,,,Y,
you've got a friend,Randy Newman,neck,73,0,73,3,second,sexual,^neck$,2004,1,1,They got their hands at my neck this time,NA,,,,Y,
you've got a friend,Randy Newman,kill,71,0,71,1,second,violence,^kill,2004,1,1,Where killers get hung,NA,,,,Y,
you've got a friend,Randy Newman,bed,57,0,57,1,second,sexual,^bed$,2004,1,1,Thinking of you in my bed,NA,,,,Y,
you've got a friend,Randy Newman,coochie,59,0,59,1,second,sexual,^coochie,2004,1,1,"She like the price, she see the ice, it make her coochie melt",NA,,,,Y,
you've got a friend,Randy Newman,fuck,31,0,31,3,second,profanity,fuck,2004,1,1,But I don't give a fuck about the money,NA,,,,Y,
you've got a friend,Randy Newman,fuck,15,0,15,1,second,profanity,fuck,2004,1,1,"What's fucked up, and everything's all right",NA,,,,Y,
you've got a friend,Randy Newman,bless,79,0,79,1,second,other,^bless,2004,1,1,Cause everyday I feel blessed to be,NA,,,,Y,
you've got a friend,Randy Newman,gang,59,0,59,1,second,violence,^gang,2004,1,1,"Mula Gang, winnin' record",NA,,,,Y,
you've got a friend,Randy Newman,fuck,82,0,82,2,second,profanity,fuck,2004,1,1,"And if they laugh, then fuck 'em all (All)",NA,,,,Y,
you've got a friend,Randy Newman,man,75,0,75,1,second,identity,^man$,2004,1,1,That's when the taxi man turned on the radio,NA,,,,Y,
you've got a friend,Randy Newman,shit,57,0,57,2,second,profanity,^shit,2004,1,1,"Leave this shit in the past, but I want it to last",NA,,,,Y,
you've got a friend,Randy Newman,man,25,0,25,1,second,identity,^man$,2004,1,1,My friends said you were a bad man,NA,,,,Y,
you've got a friend,Randy Newman,bottle,34,0,34,1,second,alcohol & drugs,^bottle,2004,1,1,To finish some Doritos and another bottle of wine,NA,,,,Y,
youngblood,5 Seconds of Summer,dead,602,0,568,7,first,violence,^dead$,2018,1,1,And I'm just a dead man walking tonight,But I'm just a sad man walking tonight,But I'm just a sad man walking tonight,,,,
youngblood,5 Seconds of Summer,damn,602,0,568,1,first,profanity,^damn,2018,1,1,You beat me at my own damn game,You beat me at my own big game,You beat me at my own big game,,,,
youngblood,5 Seconds of Summer,drunk,602,0,568,1,first,alcohol & drugs,^drunk,2018,1,1,Then one of us gets too drunk,Then one of us gets too lost,Then one of us gets too lost,,,,
youngblood,5 Seconds of Summer,god,602,0,568,1,first,other,^god,2018,1,1,Hope to God you see my face,"Like to think you see my face (Yeah, ooh, ooh)","Like to think you see my face (Yeah, ooh, ooh)",,,,
...ready for it?,Taylor Swift,touch,401,0,657,3,first,sexual,^touch,2018,1,1,Touch me and you'll never be alone,"I, I, I see how this is gon' go",,,,,
...ready for it?,Taylor Swift,touch,401,0,657,3,first,sexual,^touch,2018,1,1,Touch me and you'll never be alone,I-Island breeze and sunsets low,,,,,
"1, 2 step (ft. missy elliott)",Ciara,bodies,NA,0,4,2,first,sexual,^bodies$,2005,1,1,"Whichever way the beat drops, our bodies will flow",NA,,,,,
"1, 2 step (ft. missy elliott)",Ciara,body,NA,0,4,3,first,sexual,^body$,2005,1,1,"Work ya body, work ya body",NA,,,,,
"1, 2 step (ft. missy elliott)",Ciara,gentlemen,NA,0,4,4,first,identity,^gentlemen$,2005,1,1,"It don't matter to me, we can dance slow (Ladies and gentlemen)",NA,,,,,
"1, 2 step (ft. missy elliott)",Ciara,gentlemen,NA,0,4,4,first,identity,^gentlemen$,2005,1,1,So swing it over here Mr. DJ (Ladies and gentlemen),NA,,,,,
1985,Bowling for Soup,high,1,3,2,4,first,alcohol & drugs,^high$,2005,1,1,Her two kids in high school,She rocked out to Wham!,,,,,
1985,Bowling for Soup,high,1,3,2,4,first,alcohol & drugs,^high$,2005,1,1,Her two kids in high school,Way before Nirvana,,,,,
1985,Bowling for Soup,high,1,3,2,4,first,alcohol & drugs,^high$,2005,1,1,Her two kids in high school,Make it stop,,,,,
24k magic,Bruno Mars,man,4,0,5,2,first,identity,^man$,2016,1,1,I'm a dangerous man with some money in my pocket,(Wooh),,,,,
24k magic,Bruno Mars,shit,4,0,5,2,first,profanity,^shit,2016,1,1,"Spend your money like money ain't shit (Whoop, whoop)",Hey kids,,,,,
2u (ft. justin bieber),David Guetta,crime,NA,0,6,3,first,violence,^crime,2017,1,1,"When it comes to you, there's no crime",NA,,,,,
2u (ft. justin bieber),David Guetta,crime,NA,0,6,3,first,violence,^crime,2017,1,1,"When it comes to you, there's no crime",NA,,,,,
7 rings,Ariana Grande,bitch,6,0,8,2,first,profanity,^bitch,2019,1,1,Bought matching diamonds for six of my bitches,Bought matching diamonds so they know what this is,,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,"My bed soaked with sweat, man, I was buggin'",And this girl named Nancy,,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,"Man, I ain't even wait to see who it was","I checked the clock, and it stopped at 12 30",,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,"Look, I'll be honest, man, this team won't work",I strolled back home with a grin on my grill,,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,"It wasn't a dream, man, this guy was for real","The souls of your friends, you and I will claim",,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,"Oh man, I gotta call Jeff, I gotta call Jeff","He got mad, threw back his arm, and slashed my shirt",,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,"Come on, man","I said, ""Freddy, uh, uh, there's been an awful mistake here.""",,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,"Jeff, this is Prince, man",Crashed through my door then jumped on my bed,,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,"Jeff, wake up, man",Tried to get me but my alarm went off. and then,,,,,
a nightmare on my street,DJ Jazzy Jeff & The Fresh Prince,man,29,9,573,10,first,identity,^man$,2004,1,1,Man!,"And that was proof that there had been a nightmare, on my street",,,,,
alejandro,Lady Gaga,cigarette,13,0,15,4,first,alcohol & drugs,^cigarette,2010,1,1,Just smoke my cigarette and hush,And now he's gonna fight your fight,,,,,
alejandro,Lady Gaga,cigarette,13,0,15,4,first,alcohol & drugs,^cigarette,2010,1,1,Just smoke my cigarette and hush,Ale-ale-jandro,,,,,
alejandro,Lady Gaga,cigarette,13,0,15,4,first,alcohol & drugs,^cigarette,2010,1,1,"Ale-Alejandro, Ale-Alejandro (Just smoke my cigarette and hush)",Alejandro,,,,,
alejandro,Lady Gaga,kiss,13,0,15,5,first,sexual,^kiss,2010,1,1,"Don't wanna kiss, don't wanna touch",Burned before him,,,,,
alejandro,Lady Gaga,kiss,13,0,15,5,first,sexual,^kiss,2010,1,1,Don't wanna kiss,Don't wanna miss,,,,,
alejandro,Lady Gaga,kiss,13,0,15,5,first,sexual,^kiss,2010,1,1,"Don't wanna kiss, don't wanna touch",Alejandro,,,,,
alejandro,Lady Gaga,kiss,13,0,15,5,first,sexual,^kiss,2010,1,1,"(Don't wanna kiss, don't wanna touch) Alejandro, Alejandro",I'm not your girl,,,,,
alejandro,Lady Gaga,smoke,13,0,15,4,first,alcohol & drugs,^smoke,2010,1,1,Just smoke my cigarette and hush,And now he's gonna fight your fight,,,,,
alejandro,Lady Gaga,smoke,13,0,15,4,first,alcohol & drugs,^smoke,2010,1,1,Just smoke my cigarette and hush,Ale-ale-jandro,,,,,
alejandro,Lady Gaga,smoke,13,0,15,4,first,alcohol & drugs,^smoke,2010,1,1,"Ale-Alejandro, Ale-Alejandro (Just smoke my cigarette and hush)",Alejandro,,,,,
alejandro,Lady Gaga,touch,13,0,15,5,first,sexual,^touch,2010,1,1,"Don't wanna kiss, don't wanna touch",Burned before him,,,,,
alejandro,Lady Gaga,touch,13,0,15,5,first,sexual,^touch,2010,1,1,Don't wanna touch,Don't want too much,,,,,
alejandro,Lady Gaga,touch,13,0,15,5,first,sexual,^touch,2010,1,1,"Don't wanna kiss, don't wanna touch",Alejandro,,,,,
alejandro,Lady Gaga,touch,13,0,15,5,first,sexual,^touch,2010,1,1,"(Don't wanna kiss, don't wanna touch) Alejandro, Alejandro",I'm not your girl,,,,,
all about that bass,Meghan Trainor,booty,15,0,18,11,first,sexual,^booty,2015,1,1,"(That booty, booty, uh, that booty booty)",We know that it ain't real,,,,,
all about that bass,Meghan Trainor,booty,15,0,18,11,first,sexual,^booty,2015,1,1,"Hey, I'm bringing booty back",So if that's what you're into then go ahead and move along,,,,,
all about that bass,Meghan Trainor,booty,15,0,18,11,first,sexual,^booty,2015,1,1,"She says, boys like a little more booty to hold at night",I'm all about that bass,,,,,
all about that bass,Meghan Trainor,booty,15,0,18,11,first,sexual,^booty,2015,1,1,"(That booty, booty, uh, that booty booty)","Bout that bass, no treble",,,,,
all of me,John Legend,curve,17,0,19,3,first,sexual,^curve,2014,1,1,Love your curves and all your edges,Give me all of you,,,,,
all of me,John Legend,curve,17,0,19,3,first,sexual,^curve,2014,1,1,Love your curves and all your edges,NA,,,,,
all time low,Jon Bellion,shit,21,0,23,6,first,profanity,^shit,2017,1,1,"But that shit's broken, that shit's broken",That I'm at an all time,,,,,
all time low,Jon Bellion,shit,21,0,23,6,first,profanity,^shit,2017,1,1,"But that shit's broken, that shit's broken",That I'm at an all time,,,,,
american boy,Estelle,clothes,24,1,27,2,first,sexual,^clothes$,2009,1,1,Am I shallow ‘cause all my clothes designer?,NA,,,,,
are you gonna be my girl,Jet (band),man,34,0,33,3,first,identity,^man$,2004,1,1,"But you were with another man, yeah",Big black boots,,,,,
are you gonna be my girl,Jet (band),man,34,0,33,3,first,identity,^man$,2004,1,1,"But you were with another man, yeah","But you were with another boy, yeah",,,,,
attention,Charlie Puth,dress,38,3,35,4,first,sexual,^dress$,2017,1,1,"I know that dress is karma (Dress is karma), perfume regret, yeah","I know that dress is karma, filled with regret",,,,,
attention,Charlie Puth,dress,38,3,35,4,first,sexual,^dress$,2017,1,1,"I know that dress is karma, perfume regret",Maybe you just hate the thought of me with someone new,,,,,
axel f,Crazy Frog,crazy,NA,0,36,6,first,other,^crazy$,2014,1,1,This is the Crazy Frog,NA,,,,,
axel f,Crazy Frog,crazy,NA,0,36,6,first,other,^crazy$,2014,1,1,This is the Crazy Frog,NA,,,,,
axel f,Crazy Frog,crazy,NA,0,36,6,first,other,^crazy$,2014,1,1,This is the Crazy Frog,NA,,,,,
axel f,Crazy Frog,crazy,NA,0,36,6,first,other,^crazy$,2014,1,1,This is the Crazy Frog,NA,,,,,
axel f,Crazy Frog,crazy,NA,0,36,6,first,other,^crazy$,2014,1,1,This is the Crazy Frog,NA,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood, hey!","Cause, baby, now we got bad blood",,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood",And rub it in so deep,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood, hey!","Cause, baby, now we got bad blood",,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"And, baby, now we've got bad blood, hey!",Hey,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,And you gotta live with the bad blood now,These kinda wounds they last and they last,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood","So if you're coming my way, just don't",,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood, hey!",You know it used to be mad love,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"And, baby, now we've got bad blood, hey!",Now we got problems,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"If you love like that, blood runs cold",Mhmm,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood",If you love like that blood runs cold,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood, hey!",So take a look what you've done,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"And, baby, now we've got bad blood, hey!",And I don't think we can solve them (think we can solve them),,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood",So take a look at what you've done,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"‘Cause, baby, now we've got bad blood, hey!",NA,,,,,
bad blood,Taylor Swift,blood,42,12,38,16,first,violence,^blood,2015,1,1,"And, baby, now we've got bad blood, hey!",NA,,,,,
bad blood,Taylor Swift,bullet,42,0,38,2,first,violence,^bullet,2015,1,1,Band-Aids don't fix bullet holes,Band-aids don't fix don't you know,,,,,
bad blood,Taylor Swift,cut,42,0,38,4,first,violence,^cut$,2015,1,1,You made a really deep cut,Hey,,,,,
bad blood,Taylor Swift,cut,42,0,38,4,first,violence,^cut$,2015,1,1,You made a really deep cut,Now we got problems,,,,,
bad blood,Taylor Swift,cut,42,0,38,4,first,violence,^cut$,2015,1,1,You made a really deep cut,NA,,,,,
battlefield,Jordin Sparks,fight,46,4,42,7,first,violence,^fight,2010,1,1,Don't even know what we're fighting for,"A battlefield, a battlefield",,,,,
battlefield,Jordin Sparks,fight,46,4,42,7,first,violence,^fight,2010,1,1,"Cause baby, we don't have to fight",And I don't want this love to feel like,,,,,
battlefield,Jordin Sparks,fight,46,4,42,7,first,violence,^fight,2010,1,1,Don't even know what we're fighting for,Better go and get your armor,,,,,
battlefield,Jordin Sparks,fight,46,4,42,7,first,violence,^fight,2010,1,1,(What are we fighting for?),(Get your armor),,,,,
battlefield,Jordin Sparks,fight,46,4,42,7,first,violence,^fight,2010,1,1,Don't even know what we're fighting for,NA,,,,,
battlefield,Jordin Sparks,fight,46,4,42,7,first,violence,^fight,2010,1,1,Don't even know what we're fighting for,NA,,,,,
battlefield,Jordin Sparks,war,46,3,42,7,first,violence,^war$,2010,1,1,I never meant to start a war,Why we gotta fall for it now?,,,,,
battlefield,Jordin Sparks,war,46,3,42,7,first,violence,^war$,2010,1,1,I never meant to start a war,Don't even know what we're fighting for,,,,,
battlefield,Jordin Sparks,war,46,3,42,7,first,violence,^war$,2010,1,1,I never meant to start a war (Start a war),Why does love always feel like a battlefield?,,,,,
battlefield,Jordin Sparks,war,46,3,42,7,first,violence,^war$,2010,1,1,I never meant to start a war,NA,,,,,
battlefield,Jordin Sparks,war,46,3,42,7,first,violence,^war$,2010,1,1,I never meant to start a war,NA,,,,,
beautiful (bazzi),Bazzi,god,48,1,577,2,first,other,^god,2019,1,1,"Swear to God you're beautiful, yeah",I just had to let you know,,,,,
beautiful (bazzi),Bazzi,naked,48,0,577,3,first,sexual,^naked,2019,1,1,But nothing can compare to when you're naked (Hey!),"The way that Gucci look on you amazing (Yeah, yeah)",,,,,
beautiful (bazzi),Bazzi,naked,48,0,577,3,first,sexual,^naked,2019,1,1,"(Perfect when you naked, together with you)",But nothing can compare to when you're singing,,,,,
beautiful girls,Sean Kingston,damn,49,0,46,4,first,profanity,^damn,2008,1,1,"Damn, all these beautiful girls","You'll have me in denial, in denial",,,,,
beautiful girls,Sean Kingston,damn,49,0,46,4,first,profanity,^damn,2008,1,1,"Damn, all these beautiful girls",You walk to get declined,,,,,
beautiful girls,Sean Kingston,damn,49,0,46,4,first,profanity,^damn,2008,1,1,"Damn, all these beautiful girls",What I'm seein' with my eyes,,,,,
beautiful girls,Sean Kingston,suicidal,49,0,46,18,first,other,^suicidal$,2008,1,1,"They'll have you suicidal, suicidal",When they say it's over,,,,,
beautiful girls,Sean Kingston,suicidal,49,0,46,18,first,other,^suicidal$,2008,1,1,"You'll have me suicidal, suicidal","You're way too beautiful, girl",,,,,
beautiful girls,Sean Kingston,suicidal,49,0,46,18,first,other,^suicidal$,2008,1,1,"They'll have you suicidal, suicidal","Hey, all these beautiful girls",,,,,
beautiful girls,Sean Kingston,suicidal,49,0,46,18,first,other,^suicidal$,2008,1,1,"You'll have me suicidal, suicidal",You're one of a kind,,,,,
beautiful girls,Sean Kingston,suicidal,49,0,46,18,first,other,^suicidal$,2008,1,1,"They'll have you suicidal, suicidal","You're way too beautiful, girl",,,,,
beautiful girls,Sean Kingston,suicidal,49,0,46,18,first,other,^suicidal$,2008,1,1,"You'll have me suicidal, suicidal",You're tellin' me lies,,,,,
beautiful girls,Sean Kingston,suicidal,49,0,46,18,first,other,^suicidal$,2008,1,1,"They'll have you suicidal, suicidal, suicidal, suicidal",And I don't think it's clever,,,,,
beautiful people,Ed Sheeran,champagne,51,0,48,2,first,alcohol & drugs,^champagne$,2019,1,1,Champagne and rolled-up notes,"Surrounded, but still alone",,,,,
beauty and a beat,Justin Bieber,body,53,2,50,4,first,sexual,^body$,2013,1,1,"Girl, I can feel your body rock (Ayy-ayy-ayy)","Baby, do it like you do",,,,,
beauty and a beat,Justin Bieber,body,53,2,50,4,first,sexual,^body$,2013,1,1,"Body rock (Yeah, yeah, yeah)",Is a beauty and a beat,,,,,
beauty and a beat,Justin Bieber,body,53,2,50,4,first,sexual,^body$,2013,1,1,"Girl, I wanna feel your body rock (Let's go, let's go)",Who can make my life complete,,,,,
