"song_name","og_artist","badword","kb_idx","numOccurKB","og_idx","numOccurOG","data","category","anchored","year","isCensored","isPresent","ogCase1","kbReplace1"
"stronger","Kelly Clarkson","dead","472","0","447","1","first","violence","^dead$","2012","1","1","Baby, you don't know me, 'cause you're dead wrong","Maybe you don't know me cause you've been gone"
"stronger","Kelly Clarkson","sleep","472","0","447","2","first","sexual","^sleep","2012","1","1","Sleepin' here alone (Sleepin' here alone)","Sitting here alone. sitting here alone"
"stronger","Kelly Clarkson","kill","472","14","447","17","first","violence","^kill","2012","1","1","What doesn't kill you makes you stronger",". . . "
"style","Taylor Swift","faith","NA","0","448","2","first","other","^faith$","2015","1","1","And I got that good girl faith and a tight little skirt",NA
"style","Taylor Swift","lip","NA","0","448","3","first","sexual","^lip$","2015","1","1","And I got that red lip classic thing that you like",NA
"style","Taylor Swift","skirt","NA","0","448","3","first","sexual","skirt","2015","1","1","And I got that good girl faith and a tight little skirt",NA
"sucker","Jonas Brothers","bars","473","0","449","3","first","alcohol & drugs","^bars$","2019","1","1","I've been dancin' on top of cars and stumblin' out of bars","I've been dancin' on top of cars and stumblin' really far"
"sugar","Maroon 5","man","NA","0","450","1","first","identity","^man$","2015","1","1",NA,NA
"sugar","Maroon 5","touch","NA","0","450","1","first","sexual","^touch","2015","1","1","Don't let nobody touch it unless that somebody's me",NA
"sugar","Maroon 5","kill","NA","0","450","2","first","violence","^kill","2015","1","1","And it's killing me when you're away",NA
"sugar","Maroon 5","shit","NA","0","450","1","first","profanity","^shit","2015","1","1","Don't give me all that shy shit",NA
"suit & tie","Justin Timberlake","high","474","1","451","2","first","alcohol & drugs","^high$","2013","1","1",NA,NA
"suit & tie","Justin Timberlake","shit","474","1","451","9","first","profanity","^shit","2013","1","1","I be on my suit and tie, shit tied, shit tied","I'ma leave it all on the floor tonight"
"suit & tie","Justin Timberlake","touch","474","0","451","1","first","sexual","^touch","2013","1","1","And ow! Burned myself, but just had to touch it","Hey"
"summer girls","LFO","hip","475","1","452","5","first","sexual","^hip$","2001","1","1","Hip hop, marmalade, spick-and-span","For the summer"
"summertime sadness","Lana Del Rey","die","476","0","453","1","first","violence","^die$","2014","1","1","I know if I go, I'll die happy tonight","Gotta good feeling by my heavenly side"
"summertime sadness","Lana Del Rey","god","476","0","453","2","first","other","^god","2014","1","1","Oh, my God, I feel it in the air","Nothing scares me anymore"
"summertime sadness","Lana Del Rey","high","476","0","453","1","first","alcohol & drugs","^high$","2014","1","1","High heels off, I'm feelin' alive","Honey, I'm on fire, I see it everywhere"
"summertime sadness","Lana Del Rey","kiss","476","0","453","4","first","sexual","^kiss","2014","1","1","Kiss me hard before you go","I got my new dress on tonight"
"survivor","Destiny’s Child","booty","479","0","456","1","first","sexual","^booty","2002","1","1","I will survive being bootylicious","I'm not gon' stop"
"survivor","Destiny’s Child","sex","479","0","456","1","first","sexual","^sex","2002","1","1","I will survive being sexy","I'm not gon' give up"
"sweet dreams","Beyoncé","high","480","0","457","1","first","alcohol & drugs","^high$","2010","1","1","Boy, you're my temporary high","'Cause you're my"
"sweet dreams","Beyoncé","tattoo","480","0","457","1","first","other","^tattoo","2010","1","1","Tattoo your name across my heart","Your love's too good to be true"
"take a bow","Rihanna","clothes","481","0","683","1","first","sexual","^clothes$","2009","1","1","Grab your clothes and get gone (Get gone)","And baby when I know you're only sorry you got caught"
"take me out","Franz Ferdinand","die","NA","0","458","7","first","violence","^die$","2005","1","1","I'm just a crosshair, I'm just a shot, then we can die",NA
"take you there","Tyler Major","blow","482","0","459","1","first","alcohol & drugs","^blow","2008","1","1","Already mind blown, his eyes closed the flows emmaculate","Ha ha!"
"take you there","Tyler Major","bless","482","0","459","1","first","other","^bless","2008","1","1","Askin why his brothers can't attend to bless his next show","(I could take ya)"
"take you there","Tyler Major","man","482","0","459","1","first","identity","^man$","2008","1","1","Certainly the man lacks vocab and subtlty","Sean Kingston!"
"take you there","Tyler Major","naked","482","0","459","1","first","sexual","^naked","2008","1","1","All his beats bare and stripped naked like aguilera would say","So just roll with me in a hurry"
"take you there","Tyler Major","fight","482","0","459","1","first","violence","^fight","2008","1","1","Matter of fact i got street fighter covered on asante","As long you're with me, baby you'll be alright"
"team","Lorde","skin","NA","0","462","1","first","sexual","^skin$","2014","1","1","Now bring my boys in, their skin in craters like the moon",NA
"teardrops on my guitar","Taylor Swift","damn","484","0","684","1","first","profanity","^damn","2008","1","1","I laugh 'cause it's so damn funny","I wonder if he knows he's all I think about at night"
"telephone","Lady Gaga","drink","485","0","463","1","first","alcohol & drugs","^drink","2010","1","1","And I cannot text you with a drink in my hand, eh","Just another second it's my favorite song there gonna play,and i can not text you when i'm going to dance-eh"
"telephone","Lady Gaga","sippin","485","0","463","6","first","alcohol & drugs","^sippin","2010","1","1","'Cause I'm out in the club and I'm sipping that bubb","My telephone!"
"thank u, next (us version)","Ariana Grande","fuck","488","0","686","7","first","profanity","fuck","2019","1","1","I'm so fuckin' grateful for my ex","I'm so, I'm so grateful for my ex"
"thank u, next (us version)","Ariana Grande","shit","488","0","686","2","first","profanity","^shit","2019","1","1","That shit's amazing (Yeah, she's amazing)","That's so amazing (Yeah, she's amazing)"
"that's my girl","Fifth Harmony","body","490","0","687","1","first","sexual","^body$","2017","1","1","Got yourself this flawless body","Ain't nothing, ain't nothing all my ladies 'round the world"
"that's my girl","Fifth Harmony","damn","490","0","687","1","first","profanity","^damn","2017","1","1","Yeah, who's been working so damn hard?","Who's been working so so hard you got that head on overload?"
"that's what i like","Bruno Mars","ass","491","0","466","1","first","profanity","^ass$","2017","1","1","You and your ass invited","You and your friends invited"
"that's what i like","Bruno Mars","champagne","491","0","466","3","first","alcohol & drugs","^champagne$","2017","1","1","Strawberry champagne on ice","You deserve it, baby"
"that's what i like","Bruno Mars","freak","491","0","466","1","first","sexual","^freak","2017","1","1","You can be my freaka (Brrrt!)","Hang by the fire at night"
"that's what i like","Bruno Mars","ice","491","0","466","3","first","alcohol & drugs","^ice$","2017","1","1","Strawberry champagne on ice","You deserve it, baby"
"that's what i like","Bruno Mars","sex","491","0","466","3","first","sexual","^sex","2017","1","1","Sex by the fire at night","Gold jewelry shining so bright"
"the anthem","Good Charlotte","high","NA","0","467","1","first","alcohol & drugs","^high$","2003","1","1","At my high school it felt more to me",NA
"the climb","Miley Cyrus","faith","493","2","468","4","first","other","^faith$","2009","1","1","My faith is shaken","I'm always gonna wanna make it move"
"the first cut is the deepest","Cat Stevens","cut","495","8","689","11","first","violence","^cut$","2004","1","1","The first cut is the deepest, baby, I know","The first cut is the deepest"
"the game of love (ft. michelle branch)","Santana","kiss","NA","0","470","4","first","sexual","^kiss","2003","1","1","One kiss",NA
"the great escape","Boys Like Girls","die","498","0","472","3","first","violence","^die$","2008","1","1","Let it die","It's so good to be by your side"
"the great escape","Boys Like Girls","drunk","498","0","472","1","first","alcohol & drugs","^drunk","2008","1","1","Lets get drunk and ride around","Make peace with an empty town"
"the greatest","Sia","bless","499","0","473","1","first","other","^bless","2017","1","1","But the strong'll survive, another scar may bless you, ah","The greatest, the greatest alive (don't give up, don't give up, don't give up; I got stamina)"
"the greatest","Sia","pray","499","0","473","1","first","other","^pray","2017","1","1","Ayy, I work hard, pray hard, pay dues, ayy","I'm free to be the greatest, I'm alive"
"the lazy song","Bruno Mars","freak","502","0","475","1","first","sexual","^freak","2011","1","1","'Cause in my castle I'm the freaking man","Cause in my castle I'm the only man"
"the lazy song","Bruno Mars","god","502","0","475","1","first","other","^god","2011","1","1","(Oh my god, this is great)","Nothing at all"
"the lazy song","Bruno Mars","sex","502","0","475","1","first","sexual","^sex","2011","1","1","Meet a really nice girl, have some really nice sex","Woo-hoo ooh"
"the man","Aloe Blacc","man","NA","0","476","47","first","identity","^man$","2014","1","1","I'm the man, I'm the man, I'm the man",NA
"the man","Aloe Blacc","bless","NA","0","476","1","first","other","^bless","2014","1","1","Then he broke that mold so I know I’m blessed",NA
"the man","Aloe Blacc","god","NA","0","476","1","first","other","^god","2014","1","1","God made my mold different from the rest",NA
"the middle","Zedd, Maren Morris & Grey","skin","503","0","478","1","first","sexual","^skin$","2018","1","1","I need you on my skin","With you through thick and thin"
"the one that got away","Katy Perry","high","504","0","479","1","first","alcohol & drugs","^high$","2012","1","1","Summer after high school, when we first met","Summer right before school when we first met"
"the one that got away","Katy Perry","liquor","504","0","479","1","first","alcohol & drugs","^liquor","2012","1","1","Used to steal your parents' liquor and climb to the roof","Used to eat your favorite ice cream and hang by the pool, talk about our future like we had a clue"
"the one that got away","Katy Perry","tattoo","504","0","479","2","first","other","^tattoo","2012","1","1","And on my 18th birthday, we got matching tattoos","And when it was my birthday you bought me some balloons"
"the time","The Black Eyed Peas","dirty","511","0","484","4","first","sexual","^dirty$","2011","1","1","Dirty bit!","I wake up at twilight"
"the time","The Black Eyed Peas","club","511","0","484","1","first","other","^club$","2011","1","1","Chicks in the club",NA
"the time","The Black Eyed Peas","crazy","511","0","484","1","first","other","^crazy$","2011","1","1","I came here to get crazy","It's always a good time"
"the time","The Black Eyed Peas","freak","511","1","484","3","first","sexual","^freak","2011","1","1","Gettin' freaky-urrrr","It's always a good time"
"there's nothing holdin' me back","Shawn Mendes","naked","508","0","485","1","first","sexual","^naked","2017","1","1","Just picture everybody naked","Just picture everybody smiling"
"these words","Natasha Bedingfield","bar","NA","0","486","1","first","alcohol & drugs","^bar$","2006","1","1","Now you've gone and raised the bar right up",NA
"these words","Natasha Bedingfield","dead","NA","0","486","1","first","violence","^dead$","2006","1","1","With dead poets and drum machines",NA
"these words","Natasha Bedingfield","naked","NA","0","486","1","first","sexual","^naked","2006","1","1","My naked soul exposé",NA
"these words","Natasha Bedingfield","kill","NA","0","486","1","first","violence","^kill","2006","1","1","But I couldn't find the killa hook",NA
"this feeling (ft. kelsea ballerini)","The Chainsmokers","neck","NA","0","487","3","first","sexual","^neck$","2019","1","1","They got their hands at my neck this time",NA
"this feeling (ft. kelsea ballerini)","The Chainsmokers","chest","NA","0","487","3","first","sexual","^chest","2019","1","1","They tell me think with my head, not that thing in my chest",NA
"this is me","Keala Settle","bullet","514","0","488","1","first","violence","^bullet","2018","1","1","Another round of bullets hits my skin","We are bursting through the barricades"
"this is me","Keala Settle","cut","514","3","488","4","first","violence","^cut$","2018","1","1","When the sharpest words wanna cut me down","When the sharpest words wanna cut me down"
"thrift shop","Macklemore & Ryan Lewis","ass","518","0","492","1","first","profanity","^ass$","2013","1","1","The people like, ""Damn, that's a cold ass honkey""","I’ma take your grandpa's style, I’ma take your grandpa's style"
"thrift shop","Macklemore & Ryan Lewis","bitch","518","0","492","2","first","profanity","^bitch","2013","1","1","And saving my money and I'm hella happy; that’s a bargain, bitch","I'm gonna rock some tags, only got twenty dollars in my pocket"
"thrift shop","Macklemore & Ryan Lewis","cock","518","0","492","1","first","sexual","^cock","2013","1","1","Walk into the club like, ""What up? I got a big cock""","Passing up on those moccasins someone else has been walking in"
"thrift shop","Macklemore & Ryan Lewis","damn","518","0","492","2","first","profanity","^damn","2013","1","1","Ice on the fringe is so damn frosty","Saving my money and I’m super happy, that’s a bargain, yeah"
"thrift shop","Macklemore & Ryan Lewis","piss","518","0","492","1","first","profanity","^piss","2013","1","1","Piss...","I bought a old blanket, then I bought a knee board"
"thrift shop","Macklemore & Ryan Lewis","fuck","518","0","492","10","first","profanity","fuck","2013","1","1","This is fucking awesome","(Ewwwwww...) But hey, it was 99 cents!"
"thrift shop","Macklemore & Ryan Lewis","hell","518","0","492","1","first","profanity","^hell$","2013","1","1","John Wayne ain't got nothing on my fringe game, hell no","Thank your granddad for donating that plaid button-"
"thrift shop","Macklemore & Ryan Lewis","hella","518","0","492","7","first","profanity","^hella$","2013","1","1","Rollin' in hella deep, headed to the mezzanine","No for real, ask your grandpa, ""Can I have his hand-me-downs?"" (Thank you!)"
"thrift shop","Macklemore & Ryan Lewis","man","518","4","492","5","first","identity","^man$","2013","1","1",NA,NA
"thrift shop","Macklemore & Ryan Lewis","shit","518","0","492","4","first","profanity","^shit","2013","1","1","Nah, I'm just pumped, I bought some shit from a thrift shop","Bummy and grungy, wear it man, I am stunting and flossing and"
"thunder","Imagine Dragons","gun","520","0","493","1","first","violence","^gun$","2018","1","1","Just a young gun with a quick fuse","Just a young one with a quick fuse"
"till the world ends","Britney Spears","ball","521","0","494","1","first","other","^ball","2011","1","1","I done balled all day, you ain't touched the court","Woah-oh oh oh oh oh oh oh oh"
"till the world ends","Britney Spears","bitch","521","0","494","1","first","profanity","^bitch","2011","1","1","It's Britney, bitch!","Never felt like, felt like this before"
"till the world ends","Britney Spears","blow","521","0","494","2","first","alcohol & drugs","^blow","2011","1","1","Baby, let me blow your mind tonight","I can't take it, take it, take no more"
"till the world ends","Britney Spears","fuck","521","0","494","1","first","profanity","fuck","2011","1","1","*Sniff, sniff, cries* I done slayed your whole entire fucking life","Come on get me, get me on the floor"
"till the world ends","Britney Spears","slay","521","0","494","1","first","violence","^slay","2011","1","1","*Sniff, sniff, cries* I done slayed your whole entire fucking life","Come on get me, get me on the floor"
"till the world ends","Britney Spears","shit","521","0","494","1","first","profanity","^shit","2011","1","1","If you want this good shit, this is the remix","Baby, come on wave your hands tonight"
"till the world ends","Britney Spears","touch","521","0","494","2","first","sexual","^touch","2011","1","1","I done balled all day, you ain't touched the court","Woah-oh oh oh oh oh oh oh oh"
"timber","Pitbull & Kesha","clothes","NA","0","495","1","first","sexual","^clothes$","2014","1","1","I have ‘em like Miley Cyrus, clothes off",NA
"timber","Pitbull & Kesha","club","NA","0","495","1","first","other","^club$","2014","1","1","Club jumping like Lebron, now Voli",NA
"timber","Pitbull & Kesha","bras","NA","0","495","1","first","sexual","^bras$","2014","1","1","Twerking in their bras and thongs (Timber)",NA
"timber","Pitbull & Kesha","booty","NA","0","495","1","first","sexual","^booty","2014","1","1","Face down, booty up (Timber)",NA
"timber","Pitbull & Kesha","damn","NA","0","495","1","first","profanity","^damn","2014","1","1","Nah, it's just me, ain't a damn thing changed",NA
"timber","Pitbull & Kesha","bless","NA","0","495","1","first","other","^bless","2014","1","1","Blessed to say, money ain't a thing",NA
"time of our lives","Pitbull & Ne-Yo","drink","NA","0","496","2","first","alcohol & drugs","^drink","2015","1","1","Pour it up, drink it up, throw it up tonight",NA
"time of our lives","Pitbull & Ne-Yo","booty","NA","0","496","1","first","sexual","^booty","2015","1","1","You know you got the biggest booty in this spot",NA
"time of our lives","Pitbull & Ne-Yo","ballin","NA","0","496","1","first","other","^ballin","2015","1","1","But I'mma have a good time ballin' or out",NA
"time of our lives","Pitbull & Ne-Yo","ass","NA","0","496","5","first","profanity","^ass$","2015","1","1","I worked my ass off, but I still can't pay it though",NA
"time of our lives","Pitbull & Ne-Yo","man","NA","0","496","1","first","identity","^man$","2015","1","1","She a freaky girl and I'm a freaky man",NA
"time of our lives","Pitbull & Ne-Yo","freak","NA","0","496","2","first","sexual","^freak","2015","1","1","She a freaky girl and I'm a freaky man",NA
"time of our lives","Pitbull & Ne-Yo","club","NA","0","496","4","first","other","^club$","2015","1","1","To get off in this club",NA
"time of our lives","Pitbull & Ne-Yo","bless","NA","0","496","1","first","other","^bless","2015","1","1","We didn't go to church, but I got blessed",NA
"time of our lives","Pitbull & Ne-Yo","ball","NA","0","496","1","first","other","^ball","2015","1","1","But I'mma have a good time ballin' or out",NA
"time of our lives","Pitbull & Ne-Yo","cut","NA","0","496","1","first","violence","^cut$","2015","1","1","You know me I'm off in the cut",NA
"time of our lives","Pitbull & Ne-Yo","pour","NA","0","496","2","first","alcohol & drugs","^pour","2015","1","1","Pour it up, drink it up, throw it up tonight",NA
"time of our lives","Pitbull & Ne-Yo","dirty","NA","0","496","2","first","sexual","^dirty$","2015","1","1","Dirty talk, dirty dance",NA
"tonight is the night","Outasight","fuck","522","0","696","1","first","profanity","fuck","2012","1","1","But don't feel like much so if I got one chance motherfucker","And I don't know better but as far as I came it felt like forever"
"tonight tonight","Hot Chelle Rae","crazy","523","3","497","4","first","other","^crazy$","2011","1","1",NA,NA
"toxic","Britney Spears","intoxicate","527","0","500","2","first","alcohol & drugs","^intoxicate","2004","1","1","Intoxicate me now with your lovin' now","Don't you know that you're toxic?"
"treasure","Bruno Mars","fuck","528","0","501","1","first","profanity","fuck","2014","1","1","Baby squirrel, you's a sexy mother-fucker","Gimme your gimme your gimme your attention baby (attention baby)"
"treasure","Bruno Mars","sex","528","0","501","2","first","sexual","^sex","2014","1","1","Baby squirrel, you's a sexy mother-fucker","Gimme your gimme your gimme your attention baby (attention baby)"
"truth hurts","Lizzo","bitch","531","0","504","5","first","profanity","^bitch","2019","1","1","I just took a DNA test, turns out I'm 100% that bitch","I just took a DNA test, turns out I'm 100% that kid"
"truth hurts","Lizzo","bomb","531","6","504","7","first","violence","^bomb","2019","1","1","Fresh photos with the bomb lighting (With the bomb lighting)","Fresh photos with the bomb lighting"
"truth hurts","Lizzo","fuck","531","0","504","2","first","profanity","fuck","2019","1","1","We don't fuck with lies (Two times), we don't do goodbyes (Woo)","We don't deal with lies (Two times), we don't do goodbyes (Woo)"
"truth hurts","Lizzo","man","531","0","504","3","first","identity","^man$","2019","1","1","New man on the Minnesota Vikings (Minnesota Vikings)","New ones, like the Minnesota Vikings"
"truth hurts","Lizzo","men","531","0","504","4","first","identity","^men$","2019","1","1","Why men great 'til they gotta be great?","Why you great 'til you gotta be great?"
"try","P!nk","die","532","0","698","3","first","violence","^die$","2013","1","1","Doesn't mean you're gonna die","It's alright I'm getting dizzy just enjoy the party"
"try again","Aaliyah","freak","533","0","505","4","first","sexual","^freak","2002","1","1","Step to, step to, freaky-freaky",NA
"try again","Aaliyah","dope","533","3","505","6","first","alcohol & drugs","^dope","2002","1","1","Without a dope beat to step to","Without a dope beat to step to (step to, step to, step to, step to)"
"try everything","Shakira","fight","NA","0","506","1","first","violence","^fight","2016","1","1","I messed up tonight, I lost another fight",NA
"u don't have to call","Usher","man","536","1","508","2","first","identity","^man$","2004","1","1","So tonight, I'm gonna do what a single man does","Chorus(3x)"
"u don't have to call","Usher","nigga","536","1","508","3","first","profanity","^nigga","2004","1","1","Ask my nigga, Pharrell, uh","Don't leave your girl 'round me"
"u remind me","Usher","creep","542","0","509","1","first","other","^creep","2002","1","1","Til I found out she was on her creep","Oh, she was sexing everyone, but me"
"u remind me","Usher","shit","542","0","509","1","first","profanity","^shit","2002","1","1","You won't believe all of the things she put me through (all the shit she put me through)",NA
"uma thurman","Fall Out Boy","death","537","0","510","7","first","violence","^death$","2015","1","1","May nothing but death do us part","Keep you like an oath"
"uma thurman","Fall Out Boy","blood","537","0","510","3","first","violence","^blood","2015","1","1","The blood, the blood, the blood of the lamb","She wants to dance like Uma Thurman"
"uma thurman","Fall Out Boy","hell","537","0","510","1","first","profanity","^hell$","2015","1","1","And CK Eternity, oh hell yes","The stench, the stench"
"uma thurman","Fall Out Boy","sex","537","0","510","1","first","sexual","^sex","2015","1","1","The stench, the stench of summer sex","And I can't get you out of my head"
"umbrella","Rihanna","man","538","0","511","1","first","identity","^man$","2007","1","1","Jay—Rain Man is back","You can stand under my umbrella"
"umbrella","Rihanna","pour","538","1","511","5","first","alcohol & drugs","^pour","2007","1","1","So gon' and let the rain pour",NA
"uptown funk","Mark Ronson","bitch","541","0","514","1","first","profanity","^bitch","2015","1","1","Bitch, say my name you know who I am","Cause uptown funk gonna give it to you"
"uptown funk","Mark Ronson","damn","541","0","514","8","first","profanity","^damn","2015","1","1","I'm too hot (Hot damn)","Make a dragon wanna retire man"
"uptown funk","Mark Ronson","freak","541","0","514","1","first","sexual","^freak","2015","1","1","If you freaky then own it (Doh, doh, doh, doh, doh, doh, doh, doh)","Uptown  funk it up"
"uptown funk","Mark Ronson","liquor","541","0","514","1","first","alcohol & drugs","^liquor","2015","1","1","Fill my cup, put some liquor in it","Called a police and a fireman"
"uptown funk","Mark Ronson","sex","541","0","514","2","first","sexual","^sex","2015","1","1","If you sexy then flaunt it (Doh, doh, doh, doh, doh, doh, doh, doh)","Uptown funk it up"
"vertigo","U2","ink","NA","0","516","1","first","other","^ink$","2005","1","1","Of ink with gold, they twinkle as the boys",NA
"vertigo","U2","bullet","NA","0","516","1","first","violence","^bullet","2005","1","1","The night is full of holes as bullets rip the sky",NA
"vertigo","U2","neck","NA","0","516","1","first","sexual","^neck$","2005","1","1","The girl with crimson nails has Jesus round her neck",NA
"vertigo","U2","jesus","NA","0","516","1","first","other","^jesus","2005","1","1","The girl with crimson nails has Jesus round her neck",NA
"walk away","Kelly Clarkson","man","549","0","521","1","first","identity","^man$","2007","1","1","I want a man by my side","Well, if you don't have the answer, why you still standing here?"
"walk me home","P!nk","dead","NA","0","522","4","first","violence","^dead$","2019","1","1","Walk me home in the dead of night",NA
"want to want me","Jason Derulo","sleep","NA","0","523","1","first","sexual","^sleep","2015","1","1","It's too hard to sleep",NA
"want to want me","Jason Derulo","high","NA","0","523","8","first","alcohol & drugs","^high$","2015","1","1","Oh, just the thought of you gets me so high, so high",NA
"want to want me","Jason Derulo","body","NA","0","523","1","first","sexual","^body$","2015","1","1","I got your body on my mind, I want it bad (ooh)",NA
"watch me (whip / nae nae)","Silento","leg","552","0","703","8","first","sexual","^leg$","2015","1","1","Do the stanky leg (Stank) do the stanky leg (Stank-stank)","Bop bop bop bop bop bop bop bop bop"
"watch me (whip / nae nae)","Silento","kill","552","0","703","6","first","violence","^kill","2015","1","1",NA,NA
"watch me (whip / nae nae)","Silento","legs","552","0","703","7","first","sexual","^legs$","2015","1","1","Now break your legs (Break 'em) break your legs (Brake the knob)","Watch me nae nae (Want me do it?)"
"we belong together","Mariah Carey","touch","NA","0","528","1","first","sexual","^touch","2006","1","1","Or have your touch and kiss your lips ‘cause I don’t have a choice",NA
"we belong together","Mariah Carey","lips","NA","0","528","1","first","sexual","^lips$","2006","1","1","Or have your touch and kiss your lips ‘cause I don’t have a choice",NA
"we belong together","Mariah Carey","kiss","NA","0","528","1","first","sexual","^kiss","2006","1","1","Or have your touch and kiss your lips ‘cause I don’t have a choice",NA
"we belong together","Mariah Carey","sleep","NA","0","528","1","first","sexual","^sleep","2006","1","1","I can't sleep at night, when you are on my mind",NA
"we belong together","Mariah Carey","hell","NA","0","528","1","first","profanity","^hell$","2006","1","1","To figure out where the hell I went wrong",NA
"we don't talk anymore","Charlie Puth","dress","555","0","704","3","first","sexual","^dress$","2017","1","1","What kind of dress you're wearing tonight","Don't wanna know"
"we don't talk anymore","Charlie Puth","overdose","555","0","704","3","first","alcohol & drugs","^overdose","2017","1","1","I overdosed","The way I did before"
"what a girl wants","Christina Aguilera","sex","564","0","530","1","first","sexual","^sex","2001","1","1","Sexy, cool, like you","Somebody down when the goin' gets rough"
"what goes around... / ...comes around (interlude)","Justin Timberlake","bleed","NA","0","533","1","first","violence","^bleed","2007","1","1","When you cheated, girl, my heart bleeded, girl",NA
"what goes around... / ...comes around (interlude)","Justin Timberlake","man","NA","0","533","1","first","identity","^man$","2007","1","1",NA,NA
"whataya want from me","Adam Lambert","damn","NA","0","535","1","first","profanity","^damn","2010","1","1","Oh, once upon a time, I didn't give a damn",NA
"whataya want from me","Adam Lambert","freak","NA","0","535","1","first","sexual","^freak","2010","1","1","It's me, I'm a freak",NA
"whatever it takes","Imagine Dragons","body","566","1","536","2","first","sexual","^body$","2018","1","1","Looking at my body feeling miserable","Looking at my body feeling miserable"
"whatever it takes","Imagine Dragons","die","566","0","536","1","first","violence","^die$","2018","1","1","At least I'll go down to the grave and die happily","'Cause I love the adrenaline in my veins"
"when i grow up","The Pussycat Dolls","sex","571","0","537","4","first","sexual","^sex","2009","1","1","Boys call you sexy (What's up, sexy?)","Boys call you crazy"
"when you're gone","Avril Lavigne","clothes","574","0","539","1","first","sexual","^clothes$","2008","1","1","And the clothes you left, they lie on the floor","When you walk away I count the steps that you take"
"where’d you go","Fort Minor","fuck","576","0","714","3","first","profanity","fuck","2006","1","1","So, I want you to know it's a little fucked up","But I feel like an idiot, working my day around a call"
"where’d you go","Fort Minor","shit","576","0","714","3","first","profanity","^shit","2006","1","1","She said, ""Some days, I feel like shit","Seems like it's been forever"
"who do you love","The Chainsmokers","shit","579","0","544","1","first","profanity","^shit","2019","1","1","This shit is keepin' me up at night",NA
"who do you love","The Chainsmokers","sleep","579","0","544","4","first","sexual","^sleep","2019","1","1","Where you been sleepin'?","Where you been leavin'? (Hey)"
"who do you love","The Chainsmokers","smoke","579","0","544","1","first","alcohol & drugs","^smoke","2019","1","1","Even though you don't even smoke","Even though you don't even know"
"who knew","P!nk","punch","580","0","545","2","first","violence","^punch","2008","1","1","I'd stand up and punch them out","I'd stand up and call them loud"
"who let the dogs out","Baha Men","woman","581","1","715","3","first","identity","^woman$","2002","1","1","I heard a woman shout out","I see ya' little speed boat head up our coast"
"wild ones","Flo Rida","high","587","1","549","2","first","alcohol & drugs","^high$","2012","1","1","Take me so high","Oooh"
"wildest dreams","Taylor Swift","clothes","586","0","550","1","first","sexual","^clothes$","2016","1","1","His hands are in my hair, his clothes are in my room","He looks across the room"
"wildest dreams","Taylor Swift","hell","586","0","550","2","first","profanity","^hell$","2016","1","1","He's so tall and handsome as hell","But this is gonna take me down"
"witch doctor","Cartoons","bang","588","0","717","33","first","sexual","^bang$","2004","1","1","Alright. You go oo ee oo ah ah ting tang walla walla bing bang","Chipmunks on the M I C!"
"with you","Chris Brown","kiss","590","3","554","4","first","sexual","^kiss","2004","1","1","'Cause with every kiss and every hug","'Cause with every kiss and every hug"
"with you","Jessica Simpson","crazy","590","0","553","5","first","other","^crazy$","2004","1","1","I can say anything crazy","I'm so glad that you're mine"
"without me","Halsey","demon","NA","0","555","1","first","other","^demon","2019","1","1","Just runnin' from the demons in your mind",NA
"without me","Halsey","fuck","NA","0","555","2","first","profanity","fuck","2019","1","1","And if they laugh, then fuck 'em all (All)",NA
"without me","Halsey","high","NA","0","555","3","first","alcohol & drugs","^high$","2019","1","1",NA,NA
"without you","David Guetta","sleep","589","0","556","1","first","sexual","^sleep","2012","1","1","I can't take one more sleepless night","I can't quit now, this can't be right"
"wolves","Selena Gomez & Marshmello","drunk","591","0","557","2","first","alcohol & drugs","^drunk","2018","1","1","Drunk on a feeling, alone with the stars in the sky","Lost in a feeling, alone with the stars in the sky"
"wolves","Selena Gomez & Marshmello","wine","591","0","557","1","first","alcohol & drugs","^wine$","2018","1","1",NA,NA
"wonderful christmas time","Paul McCartney","dong","592","6","718","8","first","sexual","^dong","2002","1","1","Ding dong, ding dong","Simply having a wonderful Christmas time"
"work","Rihanna","nigga","593","0","558","1","first","profanity","^nigga","2016","1","1","I got niggas tryna end me, oh","Now you need to forward and give me all the..."
"worth it","Fifth Harmony","club","594","0","559","2","first","other","^club$","2015","1","1","Uh in the club with the lights off","Uh huh I'm worth it"
"written in the stars","Tinie Tempah","damn","596","0","719","2","first","profanity","^damn","2011","1","1","Look at my jacket and hat, so damn berserk","So down to earth I'm bringing gravity back"
"written in the stars","Tinie Tempah","fuck","596","0","719","1","first","profanity","fuck","2011","1","1","Cause I got more fuckin' hits than a disciplined child","So when they see me everybody baraap baraap"
"written in the stars","Tinie Tempah","man","596","1","719","2","first","identity","^man$","2011","1","1","Man I’m like a young gun fully black Barack","My criteria drops over the massive attack"
"written in the stars","Tinie Tempah","illegal","596","0","719","1","first","violence","^illegal","2011","1","1","I even done illegal stuff and was leaded astray","May, now my hunger will leave them amazed, great"
"written in the stars","Tinie Tempah","pray","596","0","719","1","first","other","^pray","2011","1","1","For a sec, I even gave up believing and praying","But have you ever been so hungry it keeps you awake"
"you found me","The Fray","cigarette","599","0","564","1","first","alcohol & drugs","^cigarette","2009","1","1","All alone smoking his last cigarette","All alone saying that we never met"
