"kbID","song","kb_song_name","og_idx"
"494",NA,"the edge of glory",469
"495","shes takin almost","the first cut is the deepest",689
"495","ive got","the first cut is the deepest",689
"495","deepest cause","the first cut is the deepest",689
"495","bein","the first cut is the deepest",689
"495","lovin","the first cut is the deepest",689
"495","loved thats how","the first cut is the deepest",689
"495","just","the first cut is the deepest",689
"495","again know","the first cut is the deepest",689
"496","woof","the fox (what does the fox say?)",690
"496","meow","the fox (what does the fox say?)",690
"496","tweet","the fox (what does the fox say?)",690
"496","squeak","the fox (what does the fox say?)",690
"496","moo","the fox (what does the fox say?)",690
"496","croak","the fox (what does the fox say?)",690
"496","toot","the fox (what does the fox say?)",690
"496","quack","the fox (what does the fox say?)",690
"496","blub","the fox (what does the fox say?)",690
"496","ow
 ow
ow","the fox (what does the fox say?)",690
"496","ringdingdingdingdingeringeding!
+ringdingdingdingdingeringeding!
 geringdingdingdingdingeringeding!
geringdingdingdingdingeringeding! wapapapapapapow!
+whats
 wapapapapapapow!
wapapapapapapow! hateehateehateeho!
 hateehateehateeho!
hateehateehateeho! jofftchofftchoffotchoffotchoff!
+jofftchofftchoffotchoffotchoff!
 tchofftchofftchoffotchoffotchoff!
jofftchofftchoffotchoffotchoff!","the fox (what does the fox say?)",690
"496","jachachachachachachow!
+hooooorse
+jachachachachachachow!
 chachachachachachachow!
chachachachachachachow! frakakakakakakakakow!
 frakakakakakakakakow!
frakakakakakakakakow! aheeahee
hahee!
 aheeahee
hahee! aooooooooo!
wooooooooo!","the fox (what does the fox say?)",690
"496","wawawaydo wubwidbiddumwaydo wawawaydo baybudabuddumbam","the fox (what does the fox say?)",690
"496","mamadumdaydo know! abaybada bumbum baydo la","the fox (what does the fox say?)",690
"497","love","the git up",471
"497","if youre","the git up",471
"497","follow after","the git up",471
"497",NA,"the git up",471
"497","uh","the git up",471
"497","simple can","the git up",471
"497","hoo","the git up",471
"497","yeah","the git up",471
"497","oh","the git up",471
"497","go","the git up",471
"497","woohoohoo","the git up",471
"497",NA,"the git up",471
"498","are","the great escape",472
"498","its","the great escape",472
"498","but","the great escape",472
"498","get drunk","the great escape",472
"498","burn","the great escape",472
"498","die","the great escape",472
"498","our","the great escape",472
"498",NA,"the great escape",472
"498","me","the great escape",472
"499","runnin","the greatest",473
"499","running","the greatest",473
"499","close my eyes","the greatest",473
"499","another mountain","the greatest",473
"499","oh","the greatest",473
"499","through","the greatest",473
"499","love","the greatest",473
"499","ohoh ayy am truth wisdom fallen; youth this is proof work hard pray pay dues ayy transform with pressure handson effort fell twice before bounce back was special letdownsll get you criticsll test you strongll survive scar may bless ah no no no nah","the greatest",473
"5","four","4 minutes",7
"5","fikki fikki minutes aye! four four ow cmon ah yeah ha breakdown","4 minutes",7
"5","uh cmon madonna","4 minutes",7
"5",NA,"4 minutes",7
"5","wanna roll","4 minutes",7
"5",NA,"4 minutes",7
"5","this","4 minutes",7
"5","come get","4 minutes",7
"5","imma","4 minutes",7
"5","world!","4 minutes",7
"5","then girl! heh afour minutes so","4 minutes",7
"5","pri hey! ma donna uh em on","4 minutes",7
"5","tick","4 minutes",7
"5","thats right","4 minutes",7
"5","you","4 minutes",7
"5","its","4 minutes",7
"5","oh hey","4 minutes",7
"5","hell","4 minutes",7
"5","good","4 minutes",7
"5","me","4 minutes",7
"5","already tock world","4 minutes",7
"50","beyoncé beyoncé shakira shakira hey!","beautiful liar",47
"50","one desire","beautiful liar",47
"50","em","beautiful liar",47
"50","want to","beautiful liar",47
"50","yes","beautiful liar",47
"50",NA,"beautiful liar",47
"50","ay","beautiful liar",47
"50","ha ha ha!","beautiful liar",47
"50","him","beautiful liar",47
"50","you","beautiful liar",47
"50","till","beautiful liar",47
"50","love","beautiful liar",47
"50","yeah well","beautiful liar",47
"50","ooh","beautiful liar",47
"50","could","beautiful liar",47
"50","hes","beautiful liar",47
"500","what the heart wants wants wants wants","the heart wants what it wants",691
"500","sipping","the heart wants what it wants",691
"500",NA,"the heart wants what it wants",691
"500",NA,"the heart wants what it wants",691
"500",NA,"the heart wants what it wants",691
"501","feelin","the ketchup song",474
"501","lookin","the ketchup song",474
"501","checkin","the ketchup song",474
"501","groovin","the ketchup song",474
"501","and","the ketchup song",474
"501","alli","the ketchup song",474
"501","playin","the ketchup song",474
"501","bailando el","the ketchup song",474
"501","mezcla","the ketchup song",474
"501","its","the ketchup song",474
"501","a nanana nananana na! nananay ay yo! oh!","the ketchup song",474
"502","up then","the lazy song",475
"502","pants","the lazy song",475
"502","lounging on","the lazy song",475
"502","chillin","the lazy song",475
"502","freaking","the lazy song",475
"502","oh","the lazy song",475
"502","it","the lazy song",475
"502","have sex","the lazy song",475
"502","scream out this
is
great! oh god this","the lazy song",475
"502","yeah","the lazy song",475
"502","and","the lazy song",475
"502","will","the lazy song",475
"502","pops","the lazy song",475
"502","no","the lazy song",475
"502","birthday suit","the lazy song",475
"502","hang loose","the lazy song",475
"503","hey dont write yourself off yet its only in your head you feel left out or looked down","the middle",477
"503","hey dont write yourself off yet its only in your head you feel left out or looked down","the middle",478
"503","just try best everything can and worry what they tell themselves when youre away it takes some time little girl","the middle",477
"503","just try best everything can and worry what they tell themselves when youre away it takes some time little girl","the middle",478
"503","middle","the middle",477
"503","middle","the middle",478
"503","ride everything will be fine all right right know theyre same doing better own","the middle",477
"503","ride everything will be fine all right right know theyre same doing better own","the middle",478
"503","buy live now yeah doesnt matter if","the middle",477
"503","buy live now yeah doesnt matter if","the middle",478
"503","enough","the middle",477
"503","enough","the middle",478
"503","someone else woo! hey! do their bitter hearts are gonna say","the middle",477
"503","someone else woo! hey! do their bitter hearts are gonna say","the middle",478
"504","after high","the one that got away",479
"504","make out in your mustang","the one that got away",479
"504","radiohead","the one that got away",479
"504","on","the one that got away",479
"504","18th","the one that got away",479
"504","got matching tattoos","the one that got away",479
"504","steal parents liquor climb","the one that got away",479
"504","roof","the one that got away",479
"504","that","the one that got away",479
"504","day","the one that got away",479
"504","you","the one that got away",479
"504","was","the one that got away",479
"504","you","the one that got away",479
"504","on whoa","the one that got away",479
"504","tattoo","the one that got away",479
"504","but","the one that got away",479
"504","me","the one that got away",479
"504","shouldve","the one that got away",479
"504","me cause","the one that got away",479
"504","pay","the one that got away",479
"504","the one","the one that got away",479
"505","curse","the only exception",480
"505","mama","the only exception",480
"505","but","the only exception",480
"505","well","the only exception",480
"505","know","the only exception",480
"505","wake","the only exception",480
"505","oh","the only exception",480
"506","every day","the reason",481
"506",NA,"the reason",481
"506","ive","the reason",481
"506","didnt","the reason",481
"507",NA,"there‚äôs gotta be (more to life)",692
"507","down","there‚äôs gotta be (more to life)",692
"507","cause","there‚äôs gotta be (more to life)",692
"507","well","there‚äôs gotta be (more to life)",692
"507","than","there‚äôs gotta be (more to life)",692
"507","more","there‚äôs gotta be (more to life)",692
"507","halfway out","there‚äôs gotta be (more to life)",692
"507","trippin thinkin","there‚äôs gotta be (more to life)",692
"507","feeling","there‚äôs gotta be (more to life)",692
"507","something missed yeah more im oh life","there‚äôs gotta be (more to life)",692
"508","mmmm","there's nothing holdin' me back",485
"508","you go","there's nothing holdin' me back",485
"508","holdin","there's nothing holdin' me back",485
"508","naked","there's nothing holdin' me back",485
"508",NA,"there's nothing holdin' me back",485
"508","oh whoa","there's nothing holdin' me back",485
"509","so","the story of us",482
"509","up","the story of us",482
"509","since","the story of us",482
"509","starting ill","the story of us",482
"509","id","the story of us",482
"509","you","the story of us",482
"509","fate","the story of us",482
"509","they care less","the story of us",482
"509","me yeah","the story of us",482
"51","they all come","beautiful people",48
"51","their rented","beautiful people",48
"51","so theyre","beautiful people",48
"51",NA,"beautiful people",48
"51","i love","beautiful people",48
"51",NA,"beautiful people",48
"51",NA,"beautiful people",48
"51",NA,"beautiful people",48
"51",NA,"beautiful people",48
"510","konvict konvict woohoo yeehoo","the sweet escape",483
"510","escape","the sweet escape",483
"510","stank","the sweet escape",483
"510","all","the sweet escape",483
"510","escape escape","the sweet escape",483
"510","own world","the sweet escape",483
"510","escape sweet be sweet","the sweet escape",483
"510","bad ill try to change","the sweet escape",483
"510","whatsoever","the sweet escape",483
"510","woohoo yeehoo yeehoo","the sweet escape",483
"510","get away our away yeah yeah melt","the sweet escape",483
"510","around","the sweet escape",483
"510","gettin","the sweet escape",483
"510","waitin","the sweet escape",483
"510","fault","the sweet escape",483
"511","this is international big mega radio smasher ive had the time of my life and i never felt way before swear true owe it all to you","the time",484
"511","youyou youyouyouyouyouyouyouyou youyouyouyouyouyouyouyou yyyyyyyyyyy dirty bit! ii came up in here rock light","the time",484
"511","fire make hot dont wanna take no pictures just some shots so come","the time",484
"511","lets go lose control do night til we cant mo people rockin sound turn watch pound gon top until roof burnin down yeah its hurrrr temperaturrrre has got these ladies gettin freakyurrrr freaky baby was chilling","the time",484
"511","didnt get bougie crazy born wild thats style","the time",484
"511","know that well baby now","the time",484
"511","im havin good time im tellin allall girls they","the time",484
"511","swagger callin","the time",484
"511","mick jagger be rolling stone jetsetter jetlagger aint messin maggots baddest chicks club honey whats up mirror mirror on wall whos them all yeah gotta apl mack daddy yall haters better step back download your ap party application","the time",484
"511","iiiii welcome beginning for every ending starter","the time",484
"511","bring dark light","the time",484
"512","till","thinking out loud",693
"512","seventy","thinking out loud",693
"512","twentythree","thinking out loud",693
"512","me","thinking out loud",693
"512","heart","thinking out loud",693
"512","that","thinking out loud",693
"512","that","thinking out loud",693
"513","until","this is halloween",694
"513","going","this is halloween",694
"513",NA,"this is halloween",694
"513",NA,"this is halloween",694
"514","hideaway","this is me",488
"514",NA,"this is me",488
"514",NA,"this is me",488
"515","but shes looking","this is what you came for",489
"515","ooh oohoooh ooohoooh","this is what you came for",489
"515","with the game play","this is what you came for",489
"515","your
place","this is what you came for",489
"515","yeah","this is what you came for",489
"516","goodbye as","this love",490
"516",NA,"this love",490
"517","in air","this town",491
"517","thought","this town",491
"517","running round","this town",491
"517",NA,"this town",491
"517","because","this town",491
"518","hey
macklemore
can
we
go
thrift
shopping","thrift shop",492
"518","bada bada doo da","thrift shop",492
"518","pop","thrift shop",492
"518","20","thrift shop",492
"518","huntin lookin","thrift shop",492
"518","fucking","thrift shop",492
"518"," what
up
+up!
 i
big
cock nah just","thrift shop",492
"518","+song!
+so
 pumped
 bought
shit
+clothes
 from
+thrift
 shop
 ice
 on
 fringe
so
damn
 frosty
 people
damn thats cold ass","thrift shop",492
"518","handmedowns +handmedowns
 thank
 you!
 velour
 jumpsuit
 house
 slippers
dookie
+chocolate
 brown
 leather
 jacket
 that
 found
diggin
+digging
 they
 had
 broken
 keyboard
 keyboard
skeet
+old
 blanket
 then
 knee
 board
 hello
 ace
mellow
+fellow
 john
 wayne
 aint
 nothing
 game
hell
no
+oh
 could
 pro
 wings
 make
em
+them
 cool
 sell
 sneaker
 heads
 would
 be
ah","thrift shop",492
"518","tight
yo 50","thrift shop",492
"518","grandmas coat
","thrift shop",492
"519","evils lurking","thriller",695
"519",NA,"thriller",695
"519","yeah ooh","thriller",695
"519","creeping","thriller",695
"519","out of","thriller",695
"519","thriller","thriller",695
"519","40","thriller",695
"519","ooh ooh killer tonight","thriller",695
"519","theyre open wide","thriller",695
"519","ghoul","thriller",695
"519","im","thriller",695
"519","rot","thriller",695
"519","thriller ooh thriller thriller night babe babe","thriller",695
"519","grisly","thriller",695
"519","im tonight","thriller",695
"519","evil thriller! ahahahahahahahaha ahahahahahahahaha!","thriller",695
"52",NA,"beautiful soul",49
"52","the","beautiful soul",49
"52","youre one wanna chase wont let minute","beautiful soul",49
"52","you maybe","beautiful soul",49
"52","do","beautiful soul",49
"52","too","beautiful soul",49
"52","ooh oh yeah","beautiful soul",49
"520","gun","thunder",493
"520","own","thunder",493
"520","yes
sir","thunder",493
"520","thun thththunder","thunder",493
"520","thunder thun thunder thun thththunder thun","thunder",493
"520","youre
basic","thunder",493
"520",NA,"thunder",493
"521","aiii chimpanzees is hating but","till the world ends",494
"521","take","till the world ends",494
"521","all in stride put her a jungle with bananas on the side! told you theyd revive your career somebody lied aint talking poultry when say this
chickens
fried! anyway britney why they so jealous that teamed up me! tell em they
my
son yup gyal dem mi pickney! anyway brembedell whats that dont know: femme fatale *sniff sniff cries* done slayed whole entire fucking life oh got some epsom salt balled day touched court what tired need break was hot when ricki lake!","till the world ends",494
"521","want","till the world ends",494
"521","this","till the world ends",494
"521","shit","till the world ends",494
"521","let me blow mind","till the world ends",494
"521","its bitch! im nicki minaj and thats ke$ha!","till the world ends",494
"521","it","till the world ends",494
"521","cmon","till the world ends",494
"521","you waitin","till the world ends",494
"521","whoa","till the world ends",494
"521","lose","till the world ends",494
"521","touch dancin","till the world ends",494
"521","wearin","till the world ends",494
"521","starin","till the world ends",494
"521","than","till the world ends",494
"521","hit","till the world ends",494
"521","see","till the world ends",494
"521","stoppin","till the world ends",494
"521","ends","till the world ends",494
"522","‘cause","tonight is the night",696
"522","night","tonight is the night",696
"522","whoa oh oh yeah yeah","tonight is the night",696
"522","came","tonight is the night",696
"522","pass","tonight is the night",696
"522","motherfucker imma","tonight is the night",696
"522","better","tonight is the night",696
"522","exist","tonight is the night",696
"523","going","tonight tonight",497
"523","dancing","tonight tonight",497
"523","it","tonight tonight",497
"523","alright","tonight tonight",497
"523",NA,"tonight tonight",497
"523","huh singing like","tonight tonight",497
"523","cmon! matter","tonight tonight",497
"523","oh!","tonight tonight",497
"523","all out! me","tonight tonight",497
"523","you","tonight tonight",497
"523","show! everybody! whoa! animals!","tonight tonight",497
"523","now rooftoptop sign!","tonight tonight",497
"523","whoa cmon","tonight tonight",497
"523","kids! its","tonight tonight",497
"524","you know im not one to break promises","too close",498
"524","dont want hurt","too close",498
"524","but need breathe at the end of it all youre still my best friend theres something inside that release which way is","too close",498
"524","wrong how do say move on were heading separate ways and feels","too close",498
"524","am just too close","too close",498
"524","nothing can really cant lie no more hide got be true myself so ill","too close",498
"524","youve given","too close",498
"524","than return yet oh much deserve ive give must live without","too close",498
"525","stupid","too good at goodbyes",697
"525","l","too good at goodbyes",697
"525","no ahhh","too good at goodbyes",697
"526","yeah yeah its just too little late oh oh","too little too late",499
"526","stay","too little too late",499
"526","you","too little too late",499
"526","ya","too little too late",499
"526","your begging","too little too late",499
"526","you a","too little too late",499
"526","on down","too little too late",499
"526","now","too little too late",499
"526","wrong","too little too late",499
"526","mmh","too little too late",499
"526","uh go","too little too late",499
"526","letting","too little too late",499
"526","loving","too little too late",499
"526","asking","too little too late",499
"526","know","too little too late",499
"526","i give","too little too late",499
"526","no","too little too late",499
"526","noooh nooohooh yeah! too","too little too late",499
"526","bae","too little too late",499
"526","hey theres even me oh nana hey hey oh ooh ooh no wait no no","too little too late",499
"527","falling","toxic",500
"527","spinnin round","toxic",500
"527","slippin","toxic",500
"527",NA,"toxic",500
"527","the","toxic",500
"527","toxic intoxicate now think ready i now","toxic",500
"528","baby squirrel yous a sexy motherfucker","treasure",501
"528","your","treasure",501
"528","somethin","treasure",501
"528","yourself!","treasure",501
"528","flawless ooh lady","treasure",501
"528","wanna","treasure",501
"528","fine","treasure",501
"528","fine","treasure",501
"528",NA,"treasure",501
"528","can","treasure",501
"528","if","treasure",501
"528","me treasure","treasure",501
"528","girl","treasure",501
"528","to it","treasure",501
"528","you","treasure",501
"529","tell me if","treat you better",502
"529","but","treat you better",502
"529","when","treat you better",502
"529","want","treat you better",502
"529",NA,"treat you better",502
"529","crying","treat you better",502
"529","wake up","treat you better",502
"53","young money nicki minaj justin","beauty and a beat",50
"53","ayyayyayy","beauty and a beat",50
"53","tonight","beauty and a beat",50
"53",NA,"beauty and a beat",50
"53","bout","beauty and a beat",50
"53","body","beauty and a beat",50
"53","feel","beauty and a beat",50
"53","ooh want to time ink lines bitches couldnt get incline world tours mine ten little letters big sign bieber know ima hit em with ether buns out weiner but gotta keep an eye out selener beauty beast from east beautiful confessions of priest beast streets will deceased every time","beauty and a beat",50
"53","lets","beauty and a beat",50
"53","lets","beauty and a beat",50
"53","whoaohoh","beauty and a beat",50
"530","in","true",503
"530","attached","true",503
"530",NA,"true",503
"531","men","truth hurts",504
"531","they","truth hurts",504
"531","out im 100%","truth hurts",504
"531","bitch even when","truth hurts",504
"531","got boy","truth hurts",504
"531","you","truth hurts",504
"531","bad bitch","truth hurts",504
"531","til great","truth hurts",504
"531","tell face","truth hurts",504
"531","down chair","truth hurts",504
"531","with lighting","truth hurts",504
"531","man on minnesota vikings","truth hurts",504
"531","yee","truth hurts",504
"531","eh yeah","truth hurts",504
"531","wanna","truth hurts",504
"531","side chick","truth hurts",504
"531","friend","truth hurts",504
"531","dms","truth hurts",504
"531","hit","truth hurts",504
"531","fuck","truth hurts",504
"531","like","truth hurts",504
"532","ever wonder about what hes doing how it all turned to lies sometimes","try",698
"532","think﻿ that its better never ask why where there is desire gonna be a flame someones bound","try",698
"532","burned but just because burns","try",698
"532","die youve gotta up and try you eh eh funny","try",698
"532","heart can deceiving more than couple times do we fall in love so easy even when","try",698
"532","right worried might ruined does make wanna cry out are getting by tell","try",698
"532","by","try",698
"533","have","try again",505
"533","*scratching* *scratching* baby girl oh","try again",505
"533","it","try again",505
"533","and","try again",505
"533","then","try again",505
"533","and again","try again",505
"533","til","try again",505
"533","whether","try again",505
"533","eternity","try again",505
"533","ayo","try again",505
"533","is","try again",505
"533","thing","try again",505
"533","date","try again",505
"533","date","try again",505
"533","said bugging date freakyfreaky","try again",505
"534",NA,"turn off the light",699
"534","woe
+woe
 is
me","turn off the light",699
"534","me youre
+youre
 better
 off
alone","turn off the light",699
"534","know","turn off the light",699
"534","till","turn off the light",699
"534","til say","turn off the light",699
"534","me","turn off the light",699
"534","youre","turn off the light",699
"534","you","turn off the light",699
"534","me","turn off the light",699
"534","wanna","turn off the light",699
"534","where","turn off the light",699
"534","turn light","turn off the light",699
"534","said down dreams yeah do dreams turn","turn off the light",699
"535","something cause","two is better than one",507
"535","know that","two is better than one",507
"535","all","two is better than one",507
"535","nothing","two is better than one",507
"535","but","two is better than one",507
"535","taste","two is better than one",507
"535","eyes","two is better than one",507
"535","then yeah yeah thought hey hey hey thinking ooh cause baby ill","two is better than one",507
"536",NA,"u don't have to call",508
"536","around","u don't have to call",508
"536","pharrell uh come on thats how its going down you smell it hah yeah","u don't have to call",508
"536","lives","u don't have to call",508
"536","got to","u don't have to call",508
"536","you","u don't have to call",508
"536","leaving","u don't have to call",508
"536","ima","u don't have to call",508
"536","tonight","u don't have to call",508
"536","girl","u don't have to call",508
"536","why","u don't have to call",508
"536","listening","u don't have to call",508
"536","story can","u don't have to call",508
"536","gonna","u don't have to call",508
"536","im","u don't have to call",508
"536","tonight","u don't have to call",508
"536","yeah oh you gotta call its girl ima hah aint im okay out nigga hah! alright hah! ohohohoh oh hah oh oh yeah sick tired being me some fun hey hey at home bye","u don't have to call",508
"537","an oath may nothing","uma thurman",510
"537","death do","uma thurman",510
"537","dance","uma thurman",510
"537","bury","uma thurman",510
"537","til","uma thurman",510
"537","summer sex ck","uma thurman",510
"537","oh hell","uma thurman",510
"537","put your","uma thurman",510
"537","vvvvenom","uma thurman",510
"537","blood blood","uma thurman",510
"537","gem","uma thurman",510
"537","turn","uma thurman",510
"537","apart","uma thurman",510
"538","uhhuh uhhuh yeah rihanna good girl gone bad take three action hov no clouds in my stones let it rain i hydroplane the bank coming down with dow jones when","umbrella",511
"538","we gone rocafella fly higher than weather g5s or better","umbrella",511
"538","know me you me anticipation for precipitation stack chips rainy day jay—rain man is back little miss sunshine rihanna where at have","umbrella",511
"538","worlds","umbrella",511
"538","‘cause","umbrella",511
"538","you","umbrella",511
"538","shine","umbrella",511
"538","to","umbrella",511
"538","that","umbrella",511
"538","umbrella","umbrella",511
"538","eheh","umbrella",511
"538","fancy","umbrella",511
"538","come","umbrella",511
"538","world dealt","umbrella",511
"538","so gon","umbrella",511
"538","rainin rainin ooh pourin","umbrella",511
"539","when","underneath it all",512
"539",NA,"underneath it all",512
"539","lovely underneath","underneath it all",512
"539","love","underneath it all",512
"539",NA,"underneath it all",512
"539","real!","underneath it all",512
"539","underneat","underneath it all",512
"539","charmin","underneath it all",512
"539","burnin","underneath it all",512
"539","youre","underneath it all",512
"539","callin","underneath it all",512
"539","theres another","underneath it all",512
"539","of you weh","underneath it all",512
"539","yah","underneath it all",512
"539","im","underneath it all",512
"539","be…","underneath it all",512
"54",NA,"because of you",578
"54",NA,"because of you",578
"54","you","because of you",578
"54","know thats","because of you",578
"54","a","because of you",578
"54","die","because of you",578
"54","damn","because of you",578
"54","try","because of you",578
"54","else","because of you",578
"540","cannot","unwritten",513
"540","arms","unwritten",513
"540","yeah","unwritten",513
"540","not","unwritten",513
"540","no unwritten","unwritten",513
"541","doh doh aww ow","uptown funk",514
"541","hood girls","uptown funk",514
"541","wilin","uptown funk",514
"541","mwah!","uptown funk",514
"541","damn call","uptown funk",514
"541","a","uptown funk",514
"541","","uptown funk",514
"541","band","uptown funk",514
"541","woo!","uptown funk",514
"541","uptown","uptown funk",514
"541","gon","uptown funk",514
"541","ah! doh doh!","uptown funk",514
"541","oh!","uptown funk",514
"541","minute!","uptown funk",514
"541","liquor","uptown funk",514
"541","julio!","uptown funk",514
"541","stretch!","uptown funk",514
"541","jar of","uptown funk",514
"541","retire bitch before leave doh lemme tell yall lil something said","uptown funk",514
"541","sexy","uptown funk",514
"541","freaky own dont brag about it me","uptown funk",514
"541","say whaa!","uptown funk",514
"542","seen","u remind me",509
"542",NA,"u remind me",509
"542","kind of","u remind me",509
"542","see","u remind me",509
"542","sort","u remind me",509
"542","fooled","u remind me",509
"542",NA,"u remind me",509
"542","creep ooh","u remind me",509
"542","its unfair relate ignorance","u remind me",509
"542","you","u remind me",509
"542","whoa","u remind me",509
"542","girl you gotta let go all shit through no wouldnt","u remind me",509
"543","roamin","use somebody",515
"543","lookin","use somebody",515
"543","wagin","use somebody",515
"543","ready now","use somebody",515
"544",NA,"wait",517
"544","wasnt tryna","wait",517
"544","or four","wait",517
"544","lose","wait",517
"544","no just wait pleaseyeah","wait",517
"544","before","wait",517
"544","can out  you aroundyea","wait",517
"545","you","wait for you",700
"545","oh","wait for you",700
"545","could","wait for you",700
"545","now","wait for you",700
"545","runnin","wait for you",700
"545","lie","wait for you",700
"545","so","wait for you",700
"545","how","wait for you",700
"545","me","wait for you",700
"545",NA,"wait for you",700
"545",NA,"wait for you",700
"546","oh yeah","waiting for tonight",701
"546","than","waiting for tonight",701
"546","passion","waiting for tonight",701
"546","ohoh","waiting for tonight",701
"546","ohoh ohohoh","waiting for tonight",701
"546","and","waiting for tonight",701
"546",NA,"waiting for tonight",701
"546","oh oh tonight tonight oh","waiting for tonight",701
"547","but","waiting on the world to change",702
"547","because","waiting on the world to change",702
"547","isnt","waiting on the world to change",702
"547","still","waiting on the world to change",702
"548","know﻿","wake me up",518
"548","﻿i","wake me up",518
"548","game﻿","wake me up",518
"549",NA,"walk away",521
"549","what","walk away",521
"549","lovin","walk away",521
"549","oh","walk away",521
"549","standin","walk away",521
"549","hey","walk away",521
"549","never","walk away",521
"549","me","walk away",521
"549","so","walk away",521
"549","baby","walk away",521
"549","hey! wanna","walk away",521
"549","want man","walk away",521
"549","boy","walk away",521
"549","me","walk away",521
"549","dont","walk away",521
"549","boy","walk away",521
"549","walk away walk just yeah","walk away",521
"55","like","behind these hazel eyes",51
"55","it","behind these hazel eyes",51
"55","hangin","behind these hazel eyes",51
"55","everything","behind these hazel eyes",51
"55","up","behind these hazel eyes",51
"55","you","behind these hazel eyes",51
"550","uh!","want u back",524
"550","haha","want u back",524
"550","thought","want u back",524
"550","so","want u back",524
"550","away way way uh!","want u back",524
"550","see youve","want u back",524
"550","clowns clowns","want u back",524
"550","now","want u back",524
"550","me","want u back",524
"550","a shh","want u back",524
"550","want","want u back",524
"550","it","want u back",524
"550","like","want u back",524
"550","jeans jeans","want u back",524
"550","yeah yeah","want u back",524
"550","is true","want u back",524
"550","what! oohoohooh","want u back",524
"550","uhoh","want u back",524
"550","first yeah","want u back",524
"550","this! oh! no you ohohohoh i back uh! uh does","want u back",524
"550","helicopter brrr","want u back",524
"551",NA,"wasting my time",525
"551","well","wasting my time",525
"551","wasted","wasting my time",525
"551","there","wasting my time",525
"551","and","wasting my time",525
"551","whoaoh","wasting my time",525
"551","look so","wasting my time",525
"551","","wasting my time",525
"552","whip nae","watch me (whip / nae nae)",703
"552","is silentó go on an","watch me (whip / nae nae)",703
"552","whip kill","watch me (whip / nae nae)",703
"552","watch","watch me (whip / nae nae)",703
"552","me","watch me (whip / nae nae)",703
"552","the stanky leg stank stankstank break your legs break em brake knob tell em break
legs gonna gon and","watch me (whip / nae nae)",703
"552","soulja!","watch me (whip / nae nae)",703
"552","okay","watch me (whip / nae nae)",703
"553","drifting","waves",526
"554","this
+this
 is
 it
 ive
 had
enough","we are never ever getting back together",527
"554","hadnt","we are never ever getting back together",527
"554","space","we are never ever getting back together",527
"554","baby
+baby
 miss
 swear
 im
 gonna
 change
 trust
me","we are never ever getting back together",527
"554","i
 hate
you","we are never ever getting back together",527
"554","me","we are never ever getting back together",527
"554","never
ugh
so
+huh
 he
 calls
 hes
+like
 still
 just
 mean
 exhausting
 know
never
 together
ever ooh oohoohoohoohooh oohoohooh no","we are never ever getting back together",527
"554","yeah","we are never ever getting back together",527
"555","love","we don't talk anymore",704
"555","was all","we don't talk anymore",704
"555",NA,"we don't talk anymore",704
"555","kind dress","we don't talk anymore",704
"555","if","we don't talk anymore",704
"555","holdin","we don't talk anymore",704
"555","overdosed","we don't talk anymore",704
"555","your","we don't talk anymore",704
"555","lying","we don't talk anymore",704
"555","lookin","we don't talk anymore",704
"555","giving right oh what tonight if holding tight whoa shouldve game now brain","we don't talk anymore",704
"556","diamonds","we found love",529
"556","gotta","we found love",529
"556","hopeless","we found love",529
"556","an","we found love",529
"556",NA,"we found love",529
"557","you wanna","welcome to my life",705
"557","no","welcome to my life",705
"557","to","welcome to my life",705
"557",NA,"welcome to my life",705
"557","like","welcome to my life",705
"558","it","we need a little christmas",706
"558","so","we need a little christmas",706
"558","fruitcake","we need a little christmas",706
"558","on that","we need a little christmas",706
"558","havent taught you all to live each living day auntie mame one week from thanksgiving day","we need a little christmas",706
"559","walking","werewolves of london",707
"559","looking","werewolves of london",707
"559","aahooo!","werewolves of london",707
"559","london! if you","werewolves of london",707
"559","howling","werewolves of london",707
"559","london","werewolves of london",707
"559","hairyhanded","werewolves of london",707
"559","amuck","werewolves of london",707
"559",NA,"werewolves of london",707
"559","doing chaney","werewolves of london",707
"559","drinking","werewolves of london",707
"559","perfect!","werewolves of london",707
"56","after love love","believe",52
"56","talking","believe",52
"56","leaving","believe",52
"56","one oh","believe",52
"56","do","believe",52
"56","you","believe",52
"56","turning","believe",52
"56","cause","believe",52
"56","oh","believe",52
"56","after love","believe",52
"561","now us some figgy pudding out here wont go until get some so","we wish you a merry christmas",709
"562","and","what about now",531
"562",NA,"what about now",531
"562",NA,"what about now",531
"562","now were here weve come far just hold on","what about now",531
"563","willin","what about us",532
"563","sticks stones they may break these bones then ill ready ready","what about us",532
"563","so","what about us",532
"564","come on","what a girl wants",530
"564","you","what a girl wants",530
"564","giving me","what a girl wants",530
"564","oh","what a girl wants",530
"564","in","what a girl wants",530
"564","holding","what a girl wants",530
"564","making","what a girl wants",530
"564","whatever makes happy sets free","what a girl wants",530
"564","thanking knowing","what a girl wants",530
"564","keeps your","what a girl wants",530
"564","want is got","what a girl wants",530
"564","blind confused run","what a girl wants",530
"564","just hide all from baby knew better than myself","what a girl wants",530
"564","something","what a girl wants",530
"564","yeah","what a girl wants",530
"564","willing give","what a girl wants",530
"564","courageous sexy cool wants youre right much care about her swear","what a girl wants",530
"564","being arms","what a girl wants",530
"564","oh darlin givin","what a girl wants",530
